SalesOrderNumber_CY,OrderDate,SalesPerson,SalesRegion,SalesProvince,SalesCity,SalesPostalCode,CustomerCode,CustomerName,CustomerRegion,CustomerProvince,CustomerCity,CustomerPostalCode,ProductCategory,ProductSubCategory,ProductName,ProductCode,UnitCost_CY,UnitPrice_CY,UnitPriceDiscount_CY,OrderQty_CY,UnitFreightCost_CY,ActualSales_CY,COGS_CY,FrontMargin_CY,GrossMargin_CY,IsPromo_CY,SalesOrderNumber_LY,UnitCost_LY,UnitPrice_LY,UnitPriceDiscount_LY,OrderQty_LY,UnitFreightCost_LY,ActualSales_LY,COGS_LY,FrontMargin_LY,GrossMargin_LY,IsPromo_LY
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.05,15.0,34.2427,11157.6075,7300.599,3857.0085,3343.368,1.0,SO43692,486.7066,782.99,0.0,1.0,41.2544,782.99,486.7066,296.28340000000003,255.02900000000002,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,5.0,34.2427,1686.1000000000001,935.7855000000001,750.3145000000001,579.1010000000001,0.0,SO43692,187.1571,337.22,0.0,2.0,41.2544,674.44,374.3142,300.1258,217.61700000000002,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.1,6.0,34.2427,188.94600000000003,78.5178,110.42820000000003,-95.02799999999996,1.0,SO43692,13.0863,34.99,0.0,3.0,41.2544,104.97,39.2589,65.7111,-58.05209999999998,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",LJ-0192-M,38.4923,49.99,0.0,8.0,34.2427,399.92,307.9384,91.98160000000001,-181.95999999999998,0.0,SO43692,38.4923,49.99,0.0,4.0,41.2544,199.96,153.9692,45.99080000000001,-119.02679999999998,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Bikes,Road Bikes,"Road-650 Black, 58",BK-R50B-58,486.7066,782.99,0.0,6.0,34.2427,4697.9400000000005,2920.2396,1777.7004000000006,1572.2442000000005,0.0,SO43692,486.7066,782.99,0.0,2.0,41.2544,1565.98,973.4132,592.5668000000001,510.05800000000005,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Components,Road Frames,"LL Road Frame - Red, 48",FR-R38R-48,187.1571,337.22,0.0,1.0,34.2427,337.22,187.1571,150.0629,115.82020000000001,0.0,SO43692,187.1571,337.22,0.0,2.0,41.2544,674.44,374.3142,300.1258,217.61700000000002,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,38.4923,49.99,0.0,10.0,34.2427,499.90000000000003,384.923,114.97700000000003,-227.45,0.0,SO43692,38.4923,49.99,0.0,4.0,41.2544,199.96,153.9692,45.99080000000001,-119.02679999999998,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.1,10.0,34.2427,314.91,130.863,184.04700000000003,-158.38,1.0,SO43692,13.0863,34.99,0.0,3.0,41.2544,104.97,39.2589,65.7111,-58.05209999999998,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.05,15.0,34.2427,128.1075,103.83449999999999,24.272999999999996,-489.36749999999995,1.0,SO43692,6.9223,8.99,0.0,6.0,41.2544,53.94,41.5338,12.406199999999998,-235.12019999999995,0.0
SO46668,2006-07-01,Shu Ito,United States,California,San Francisco,94109,AW00029992,Bike Dealers Association,United States,New Mexico,Las Cruces,88001,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.1,8.0,34.2427,251.92800000000003,104.6904,147.23760000000004,-126.70399999999995,1.0,SO43692,13.0863,34.99,0.0,4.0,41.2544,139.96,52.3452,87.6148,-77.40279999999998,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.1,10.0,23.3985,314.91,130.863,184.04700000000003,-49.93799999999996,1.0,SO43694,13.0863,34.99,0.0,5.0,56.2024,174.95000000000002,65.4315,109.51850000000002,-171.49349999999998,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,38.4923,49.99,0.0,5.0,23.3985,249.95000000000002,192.4615,57.488500000000016,-59.50399999999998,0.0,SO43694,38.4923,49.99,0.0,3.0,56.2024,149.97,115.4769,34.4931,-134.11409999999998,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.1,4.0,23.3985,125.96400000000001,52.3452,73.61880000000002,-19.975199999999973,1.0,SO43694,13.0863,34.99,0.0,1.0,56.2024,34.99,13.0863,21.9037,-34.2987,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,4.0,23.3985,35.96,27.6892,8.270800000000001,-85.32319999999999,0.0,SO43694,6.9223,8.99,0.0,1.0,56.2024,8.99,6.9223,2.0677000000000003,-54.134699999999995,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.1,3.0,23.3985,94.47300000000001,39.2589,55.214100000000016,-14.98139999999998,1.0,SO43694,13.0863,34.99,0.0,1.0,56.2024,34.99,13.0863,21.9037,-34.2987,0.0
SO46673,2006-07-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029549,Juvenile Sports Equipment,United States,Florida,Merritt Island,32952,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,6.0,23.3985,299.94,230.9538,68.9862,-71.4048,0.0,SO43694,38.4923,49.99,0.0,2.0,56.2024,99.98,76.9846,22.995400000000004,-89.40939999999999,0.0
SO46931,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029955,Catalog Store,United States,Michigan,Zeeland,49464,Components,Mountain Frames,"HL Mountain Frame - Silver, 46",FR-M94S-46,747.2002,1364.5,0.0,1.0,48.6838,1364.5,747.2002,617.2998,568.616,0.0,SO43843,747.2002,1364.5,0.0,2.0,99.1937,2729.0,1494.4004,1234.5996,1036.2122,0.0
SO46931,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029955,Catalog Store,United States,Michigan,Zeeland,49464,Components,Mountain Frames,"HL Mountain Frame - Silver, 38",FR-M94S-38,747.2002,1364.5,0.0,2.0,48.6838,2729.0,1494.4004,1234.5996,1137.232,0.0,SO43843,747.2002,1364.5,0.0,2.0,99.1937,2729.0,1494.4004,1234.5996,1036.2122,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,1.0,38.214,782.99,486.7066,296.28340000000003,258.06940000000003,0.0,SO43845,486.7066,782.99,0.0,1.0,25.7395,782.99,486.7066,296.28340000000003,270.5439,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,2.0,38.214,674.44,374.3142,300.1258,223.69780000000003,0.0,SO43845,187.1571,337.22,0.0,1.0,25.7395,337.22,187.1571,150.0629,124.32340000000002,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,1.0,38.214,782.99,486.7066,296.28340000000003,258.06940000000003,0.0,SO43845,486.7066,782.99,0.0,2.0,25.7395,1565.98,973.4132,592.5668000000001,541.0878,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,2.0,38.214,1565.98,973.4132,592.5668000000001,516.1388000000001,0.0,SO43845,486.7066,782.99,0.0,2.0,25.7395,1565.98,973.4132,592.5668000000001,541.0878,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Bikes,Road Bikes,"Road-650 Black, 58",BK-R50B-58,486.7066,782.99,0.0,2.0,38.214,1565.98,973.4132,592.5668000000001,516.1388000000001,0.0,SO43845,486.7066,782.99,0.0,2.0,25.7395,1565.98,973.4132,592.5668000000001,541.0878,0.0
SO46933,2006-08-01,Tsvi Reiter,United States,Tennessee,Memphis,38103,AW00029888,New and Used Bicycles,United States,North Carolina,Winston-Salem,27104,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,6.0,38.214,2023.3200000000002,1122.9426,900.3774000000001,671.0934000000001,0.0,SO43845,187.1571,337.22,0.0,1.0,25.7395,337.22,187.1571,150.0629,124.32340000000002,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,7.0,27.4245,62.93,48.4561,14.4739,-177.49759999999998,0.0,SO43851,6.9223,8.99,0.0,1.0,16.966,8.99,6.9223,2.0677000000000003,-14.8983,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,3.0,27.4245,2348.9700000000003,1460.1198,888.8502000000003,806.5767000000003,0.0,SO43851,486.7066,782.99,0.0,1.0,16.966,782.99,486.7066,296.28340000000003,279.3174,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Bikes,Road Bikes,"Road-650 Black, 58",BK-R50B-58,486.7066,782.99,0.0,3.0,27.4245,2348.9700000000003,1460.1198,888.8502000000003,806.5767000000003,0.0,SO43851,486.7066,782.99,0.0,1.0,16.966,782.99,486.7066,296.28340000000003,279.3174,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,3.0,27.4245,2348.9700000000003,1460.1198,888.8502000000003,806.5767000000003,0.0,SO43851,486.7066,782.99,0.0,2.0,16.966,1565.98,973.4132,592.5668000000001,558.6348,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Accessories,Helmets,"Sport-100 Helmet, Blue",HL-U509-B,13.0863,34.99,0.0,4.0,27.4245,139.96,52.3452,87.6148,-22.08319999999999,0.0,SO43851,13.0863,34.99,0.0,1.0,16.966,34.99,13.0863,21.9037,4.9376999999999995,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,3.0,27.4245,1011.6600000000001,561.4713,450.18870000000004,367.9152,0.0,SO43851,187.1571,337.22,0.0,1.0,16.966,337.22,187.1571,150.0629,133.0969,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Accessories,Helmets,"Sport-100 Helmet, Red",HL-U509-R,13.0863,34.99,0.0,2.0,27.4245,69.98,26.1726,43.8074,-11.041599999999995,0.0,SO43851,13.0863,34.99,0.0,1.0,16.966,34.99,13.0863,21.9037,4.9376999999999995,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Components,Road Frames,"LL Road Frame - Black, 52",FR-R38B-52,204.6251,337.22,0.0,3.0,27.4245,1011.6600000000001,613.8753,397.78470000000004,315.51120000000003,0.0,SO43851,204.6251,337.22,0.0,3.0,16.966,1011.6600000000001,613.8753,397.78470000000004,346.8867,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,2.0,27.4245,1565.98,973.4132,592.5668000000001,537.7178,0.0,SO43851,486.7066,782.99,0.0,3.0,16.966,2348.9700000000003,1460.1198,888.8502000000003,837.9522000000003,0.0
SO46948,2006-08-01,Michael Blythe,United States,Michigan,Detroit,48226,AW00029509,Retail Sales and Service,United States,New Hampshire,Tilton,3276,Accessories,Helmets,"Sport-100 Helmet, Black",HL-U509,13.0863,34.99,0.0,5.0,27.4245,174.95000000000002,65.4315,109.51850000000002,-27.603999999999985,0.0,SO43851,13.0863,34.99,0.0,3.0,16.966,104.97,39.2589,65.7111,14.813099999999999,0.0
SO46960,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029865,Highway Bike Shop,United States,California,Simi Valley,93065,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,2.0,15.5469,99.98,76.9846,22.995400000000004,-8.098399999999998,0.0,SO43859,38.4923,49.99,0.0,1.0,29.3159,49.99,38.4923,11.497700000000002,-17.818199999999997,0.0
SO46960,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029865,Highway Bike Shop,United States,California,Simi Valley,93065,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.3,2.0,15.5469,1096.186,973.4132,122.77279999999996,91.67899999999996,1.0,SO43859,486.7066,782.99,0.0,1.0,29.3159,782.99,486.7066,296.28340000000003,266.96750000000003,0.0
SO46960,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00029865,Highway Bike Shop,United States,California,Simi Valley,93065,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,3.0,15.5469,2348.9700000000003,1460.1198,888.8502000000003,842.2095000000003,0.0,SO43859,486.7066,782.99,0.0,2.0,29.3159,1565.98,973.4132,592.5668000000001,533.9350000000001,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Black, 58",BK-R50B-58,486.7066,782.99,0.0,3.0,46.8653,2348.9700000000003,1460.1198,888.8502000000003,748.2543000000003,0.0,SO43865,486.7066,782.99,0.0,3.0,28.3093,2348.9700000000003,1460.1198,888.8502000000003,803.9223000000003,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,4.0,46.8653,3131.96,1946.8264,1185.1336000000001,997.6724000000002,0.0,SO43865,486.7066,782.99,0.0,4.0,28.3093,3131.96,1946.8264,1185.1336000000001,1071.8964,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",LJ-0192-L,38.4923,49.99,0.0,6.0,46.8653,299.94,230.9538,68.9862,-212.2056,0.0,SO43865,38.4923,49.99,0.0,5.0,28.3093,249.95000000000002,192.4615,57.488500000000016,-84.05799999999999,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Components,Road Frames,"LL Road Frame - Black, 52",FR-R38B-52,204.6251,337.22,0.0,4.0,46.8653,1348.88,818.5004,530.3796000000001,342.91840000000013,0.0,SO43865,204.6251,337.22,0.0,1.0,28.3093,337.22,204.6251,132.59490000000002,104.28560000000002,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Red, 62",BK-R50R-62,486.7066,782.99,0.0,4.0,46.8653,3131.96,1946.8264,1185.1336000000001,997.6724000000002,0.0,SO43865,486.7066,782.99,0.0,3.0,28.3093,2348.9700000000003,1460.1198,888.8502000000003,803.9223000000003,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Components,Road Frames,"LL Road Frame - Red, 44",FR-R38R-44,187.1571,337.22,0.0,6.0,46.8653,2023.3200000000002,1122.9426,900.3774000000001,619.1856,0.0,SO43865,187.1571,337.22,0.0,1.0,28.3093,337.22,187.1571,150.0629,121.7536,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,2.0,46.8653,674.44,374.3142,300.1258,206.39520000000005,0.0,SO43865,187.1571,337.22,0.0,4.0,28.3093,1348.88,748.6284,600.2516,487.0144,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Red, 48",BK-R50R-48,486.7066,782.99,0.0,6.0,46.8653,4697.9400000000005,2920.2396,1777.7004000000006,1496.5086000000006,0.0,SO43865,486.7066,782.99,0.0,2.0,28.3093,1565.98,973.4132,592.5668000000001,535.9482,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.3,5.0,46.8653,2740.4649999999997,2433.533,306.9319999999998,72.60549999999981,1.0,SO43865,486.7066,782.99,0.0,1.0,28.3093,782.99,486.7066,296.28340000000003,267.9741,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,3.0,46.8653,2348.9700000000003,1460.1198,888.8502000000003,748.2543000000003,0.0,SO43865,486.7066,782.99,0.0,2.0,28.3093,1565.98,973.4132,592.5668000000001,535.9482,0.0
SO46964,2006-08-01,Jillian Carson,United States,Minnesota,Duluth,55802,AW00030117,Totes & Baskets Company,United States,Texas,San Antonio,78204,Clothing,Caps,AWC Logo Cap,CA-1098,6.9223,8.99,0.0,8.0,46.8653,71.92,55.3784,16.541600000000003,-358.38079999999997,0.0,SO43865,6.9223,8.99,0.0,3.0,28.3093,26.97,20.7669,6.203099999999999,-78.72479999999999,0.0
SO46972,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00030107,Permanent Finish Products,United States,Nevada,Reno,89502,Components,Mountain Frames,"HL Mountain Frame - Black, 42",FR-M94B-42,739.041,1349.6,0.0,2.0,35.0318,2699.2,1478.082,1221.1179999999997,1151.0543999999998,0.0,SO43869,739.041,1349.6,0.0,1.0,147.9564,1349.6,739.041,610.5589999999999,462.6025999999998,0.0
SO46972,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00030107,Permanent Finish Products,United States,Nevada,Reno,89502,Components,Mountain Frames,"HL Mountain Frame - Silver, 46",FR-M94S-46,747.2002,1364.5,0.0,2.0,35.0318,2729.0,1494.4004,1234.5996,1164.536,0.0,SO43869,747.2002,1364.5,0.0,2.0,147.9564,2729.0,1494.4004,1234.5996,938.6868,0.0
SO46972,2006-08-01,Linda Mitchell,United States,Utah,Nevada,84407,AW00030107,Permanent Finish Products,United States,Nevada,Reno,89502,Components,Mountain Frames,"HL Mountain Frame - Black, 38",FR-M94B-38,739.041,1349.6,0.0,1.0,35.0318,1349.6,739.041,610.5589999999999,575.5271999999999,0.0,SO43869,739.041,1349.6,0.0,1.0,147.9564,1349.6,739.041,610.5589999999999,462.6025999999998,0.0
SO46980,2006-08-01,Shu Ito,United States,California,San Francisco,94109,AW00030076,Fun Times Club,United States,Colorado,Parker,80138,Components,Road Frames,"LL Road Frame - Red, 60",FR-R38R-60,187.1571,337.22,0.0,1.0,41.1227,337.22,187.1571,150.0629,108.9402,0.0,SO43871,187.1571,337.22,0.0,2.0,20.0881,674.44,374.3142,300.1258,259.94960000000003,0.0
SO46980,2006-08-01,Shu Ito,United States,California,San Francisco,94109,AW00030076,Fun Times Club,United States,Colorado,Parker,80138,Bikes,Road Bikes,"Road-650 Black, 52",BK-R50B-52,486.7066,782.99,0.0,1.0,41.1227,782.99,486.7066,296.28340000000003,255.16070000000002,0.0,SO43871,486.7066,782.99,0.0,3.0,20.0881,2348.9700000000003,1460.1198,888.8502000000003,828.5859000000003,0.0
SO46980,2006-08-01,Shu Ito,United States,California,San Francisco,94109,AW00030076,Fun Times Club,United States,Colorado,Parker,80138,Bikes,Road Bikes,"Road-650 Red, 44",BK-R50R-44,486.7066,782.99,0.3,1.0,41.1227,548.093,486.7066,61.38639999999998,20.26369999999998,1.0,SO43871,486.7066,782.99,0.0,1.0,20.0881,782.99,486.7066,296.28340000000003,276.19530000000003,0.0
SO46980,2006-08-01,Shu Ito,United States,California,San Francisco,94109,AW00030076,Fun Times Club,United States,Colorado,Parker,80138,Bikes,Road Bikes,"Road-650 Red, 60",BK-R50R-60,486.7066,782.99,0.0,3.0,41.1227,2348.9700000000003,1460.1198,888.8502000000003,765.4821000000003,0.0,SO43871,486.7066,782.99,0.0,2.0,20.0881,1565.98,973.4132,592.5668000000001,552.3906000000001,0.0
